id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.2307/2776627,10.2307/2776627,Some Social Characteristics of Mathematicians and Their Work,Charles S. Fisher,American Journal of Sociology,78,5,1973-03-01T00:00:00Z,pp. 1094-1118,The University of Chicago Press,fla,,
10.2307/2768123,10.2307/2768123,Ecological Areas and Marriage Rates,James H. S. Bossard,American Journal of Sociology,44,1,1938-07-01T00:00:00Z,pp. 70-85,The University of Chicago Press,fla,,"A study based on 20,000 men marrying in Philadelphia shows a wide range in marriage rates (per 1,000 single, widowed, and divorced men) in different parts of the city. The general pattern identified by human ecologist in their studies of the spatial distribution of social phenomena seems to hold for marriage rates. There is a low-rate area in the central business district and the adjacent area of transition, with highrate zones next in order, thence tending toward lower-rate zones as one moves toward the periphery of the city. Marriage rates higher in areas of declining population than in those of increasing population. The areas with lowest rates, in addition to the central business district and the downtown zone of transition, are a river-front area and the choice residential sections near the outer limits of the city. The high-rate areas are densely populated sections dominated usually by Negroes, Russian Jews, and Italians. The racial and nativity makeup of the population seems to be the chief key to the interpretation of the ecological pattern of marriage rates in Philadelphia."
10.1086/210305,10.1086/210305,Worker's Paradox: The Republican Origins of New Deal Labor Policy  1886-1935 by Ruth O'Brien,Dan Clawson,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 302-303,The University of Chicago Press,fla,,
10.1086/231160,10.1086/231160,The Germanization of Early Medieval Christianity: A Sociohistorical Approach to Religious Transformation by James C. Russell,Lutz Kaelber,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1778-1779,The University of Chicago Press,fla,,
10.2307/2776256,10.2307/2776256,What Is and What Ought to Be: A Comparison of Certain Characteristics of the Ideological and Legal Styles of Thought,Vernon K. Dibble AND Berton Pekowsky,American Journal of Sociology,79,3,1973-11-01T00:00:00Z,pp. 511-549,The University of Chicago Press,fla,,"In the ideological and in the legal styles of thought, unlike the scientific style, it is possible to make normative inferences from statements of fact. In the ideological style such inferences are made through concepts in which descriptions and values are inextricably fused. In the legal style, in contrast, it is possible to move from statements of fact to normative conclusions without invoking values along the way. The analysis of the legal style, in turn, is useful in the analysis of certain survey data on civil litigation before the federal district courts."
10.2307/2761956,10.2307/2761956,Evolution of Social Structures,Lester F. Ward,American Journal of Sociology,10,5,1905-03-01T00:00:00Z,pp. 589-605,The University of Chicago Press,fla,,
10.1086/231301,10.1086/231301,Sociological Reasoning: Towards a Past-Modern Sociology by Rob Stones,William Outhwaite,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1069-1071,The University of Chicago Press,fla,,
10.1086/231318,10.1086/231318,The Spectacle of History: Speech  Text  and Memory at the Iran-Contra Hearings by Michael Lynch and David Bogen,Jane H. Hill,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1101-1103,The University of Chicago Press,fla,,
10.1086/231173,10.1086/231173,Welfare and the Rise in Female-Headed Families,Daniel T. Lichter AND Diane K. McLaughlin AND David C. Ribar,American Journal of Sociology,103,1,1997-07-01T00:00:00Z,pp. 112-143,The University of Chicago Press,fla,,"The article provides a bridge between recent marriage market research and studies of welfare incentive effects on U.S. family formation. Estimates from state and county fixed‐effects models indicate significant effects of changing state Aid to Families with Dependent Children, food stamps, and Medicaid expenditure levels on county‐level changes in families headed by unmarried mothers. However, neither changing welfare benefit levels nor declining economic and marital opportunities could account for recent increases in female headship. The results imply that large additional cuts in welfare payment levels would lead to only small reductions in the percentage of female‐headed families with children."
10.2307/2762949,10.2307/2762949,Some Definitions of Individualism,Edwin Herbert Lewis,American Journal of Sociology,17,2,1911-09-01T00:00:00Z,pp. 223-253,The University of Chicago Press,fla,,
10.2307/2769289,10.2307/2769289,Recreation and Morale,Eduard C. Lindeman,American Journal of Sociology,47,3,1941-11-01T00:00:00Z,pp. 394-405,The University of Chicago Press,fla,,"The sources of morale are a confident attitude toward the future, the capacity to behave efficiently under pressure, and a certain variety of perspective. Morale is a resultant of work, play, and understanding. Morale can be generated through recreation, and the behavior learned in sport can be an aid in facing problems. Recreation workers should realize therefore that they are both leaders and educators."
10.2307/2763822,10.2307/2763822,Implications of a Standard of Living,Maurice B. Hexter,American Journal of Sociology,22,2,1916-09-01T00:00:00Z,pp. 212-225,The University of Chicago Press,fla,,
10.1086/231325,10.1086/231325,Realignments in the Welfare State: Health Policy in the United States  Britain  and Canada by Mary Ruggie,Terry Boychuk,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1115-1116,The University of Chicago Press,fla,,
10.2307/2775165,10.2307/2775165,Socialization  Command of Performance  and Mental Illness,Ernest Becker,American Journal of Sociology,67,5,1962-03-01T00:00:00Z,pp. 494-501,The University of Chicago Press,fla,,"Three seems to be every interest in pursuing, for theoretical purposes, a purely sociological view of behavioral malfunction. A sociological view would stress the importance of man's unique ""psychological organ""-the ego-and the anxiety- buffering function which the ego fulfils. It would stress the fact that the individual, in order to act in society, must perform within social ritual rules for interaction. Socialization, in this light, is seen as the training and fashioning of a performer; one who will be able, by fictional performance, to sustain the cultural plot with a maximum of meaningful conviction and a minimum of anxiety-inducing bungling."
10.2307/2777054,10.2307/2777054,Afrikaner Calvinism and Economic Action: The Weberian Thesis in South Africa,Randall G. Stokes,American Journal of Sociology,81,1,1975-07-01T00:00:00Z,pp. 62-81,The University of Chicago Press,fla,,"This paper examines the relationship between traditional Afrikaner religion and worldly action. The specific question addressed is why Afrikaner Calvinism, which is theologically identical to European Calvinism of the 18th century, had a highly conservative impact on economic action, in contrast to the European case. The theoretical position put forward is that any analysis of religion's secular impact must be contextual and focus upon what is here termed ""operant religion,"" meaning religious belief as it has been actualized within the actor's phenomenal world. The major substantive portions of the paper are concerned with an explication of the way in which the social and historical context of Afrikaner Calvinism shaped Afrikaner operant religion and, secondly, with resulting consequences for economic action."
10.1086/507853,10.1086/507853,Vox Populi: Resource Partitioning  Organizational Proliferation  and the Cultural Impact of the Insurgent Microradio Movement,Henrich R. Greve AND Jo-Ellen Pozner AND Hayagreeva Rao,American Journal of Sociology,112,3,2006-11-01T00:00:00Z,pp. 802-837,The University of Chicago Press,fla,,"Research on social movements has emphasized the origins of cultural movements, but has said little about how they impact popular culture through the creation of new organizations. The production of culture perspective asserts that market concentration in cultural industries inhibits diversity, but is silent about how social movements challenging corporate capitalism spur organizational birth. Organizational ecology describes how market concentration triggers anti–mass production movements, but has not examined whether the diversity of new organizations alters consumer behavior. The authors integrate these literatures to analyze how low‐power FM (LPFM) radio stations arose in response to the domination of radio by corporate chains and investigate the impact of LPFM stations on radio listening. Implications for the study of social movements, organizational ecology, and the production of culture are outlined."
10.2307/2767426,10.2307/2767426,The Tennessee Basin,T. J. Woofter AND Jr.,American Journal of Sociology,39,6,1934-05-01T00:00:00Z,pp. 809-817,The University of Chicago Press,fla,,"Although the Tennessee Valley Plan is regional in execution, it is of national significance in many of its phases. It offers the opportunity of gaining experience in the technique of planning, the appraisal of the resources and the deficiencies of the area to be planned, the selection of social and economic objectives, the choice of machinery for executing the plans, and the check-up of results of planned policies. The experiment also promises to throw light on the question as to what type of region is best adapted to planning. In the Tennessee Valley the region of power distribution is different from the flood-control area, and the homogeneous socio-economic subregions also transcend the drainage basin. As the experiment has recently been inaugurated, greater progress has been made in the execution of the engineering plans for power production, flood control, navigation, and fertilizer manufacture than in the socio-economic field. Basic studies have, however, been undertaken looking toward the stimulation of agriculture and industry and strengthening social institutions."
10.2307/2776433,10.2307/2776433,Uncle Tom and Mr. Charlie: Metaphysical Pathos in the Study of Racism and Personal Disorganization,John D. McCarthy AND William L. Yancey,American Journal of Sociology,76,4,1971-01-01T00:00:00Z,pp. 648-672,The University of Chicago Press,fla,,"The commonly held hypothesis the Negro Americans are very likely to experience ""crisis of identity"" and exhibit low self-esteem is questioned. After a brief description of the prevailing view, several major theoretical statements explaining the assumed state of affairs are presented. The third section reviews a variety of empirical evidence revealing considerable ambiguity over, if not directly challenging, currently held assumptions. The concluding section presents a series of alternative perspectives which suggest hypotheses which conflict those derived from the traditional position."
10.1086/231177,10.1086/231177,"Studying the Nazi Party: ""Clean Models"" versus ""Dirty Hands""",Helmut K. Anheier,American Journal of Sociology,103,1,1997-07-01T00:00:00Z,pp. 199-209,The University of Chicago Press,fla,,
10.2307/2774448,10.2307/2774448,Assimilation of Chinese in America: Changes in Orientation and Social Perception,Stanley L. M. Fong,American Journal of Sociology,71,3,1965-11-01T00:00:00Z,pp. 265-273,The University of Chicago Press,fla,,"The assimilation orientation and social perception of 336 Chinese college students were studied. The psychometric findings supported the thesis that as Chinese become progressively removed from their ancestral culture and in greater contact with the dominant American culture, they show a concurrent increase in their assimilation orientation and in their internalization of American perceptual norms. The indexes of progressive removal utilized were generation, citizenship, residence area, and social groups. The Westernized Chinese from British Hong Kong, many of whom were foreign students, constituted a unique group. They were highly internalized, by Western standards, but the least assimilation-oriented."
10.2307/2770750,10.2307/2770750,Analysis and Typology of Personality Misinterpretations,Gustav Ichheiser,American Journal of Sociology,55,2,1949-09-01T00:00:00Z,pp. 26-56,The University of Chicago Press,fla,,
10.2307/2764353,10.2307/2764353,The Need of a Sociological Approach to Problems of Sex Conduct: III. The Invariable Presence of Social Control in Man's Sexual Conduct,Charles W. Margold,American Journal of Sociology,31,5,1926-03-01T00:00:00Z,pp. 634-656,The University of Chicago Press,fla,,"Social control is not mere outward conformity, nor a rigid traditionalism which can be rendered futile by the private use of birth-control methods, as is alleged. Social influence and communication are, rather, inherent phases of man's in escapable social life. Social control may be rationally self-imposed. A study of the facts shows that social control is invariably present even in certain sex practices which might appear to be, among certain peoples, free from such control."
10.1086/210281,10.1086/210281,Mediating Social Science by Natalie Fenton  Alan Bryman  and David Deacon  with Peter Birmingham,Wendy A. Wiedenhoft,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 255-256,The University of Chicago Press,fla,,
10.1086/210302,10.1086/210302,Women in the Holocaust  edited by Dalia Ofer and Lenore J. Weitzman,Joan B. Wolf,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 296-298,The University of Chicago Press,fla,,
10.1086/210272,10.1086/210272,The Struggle for Water: Politics  Rationality  and Identity in the American Southwest by Wendy Nelson Espeland,Frank Dobbin,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 237-238,The University of Chicago Press,fla,,
10.2307/2777807,10.2307/2777807,The Population Ecology of Organizations,Michael T. Hannan AND John Freeman,American Journal of Sociology,82,5,1977-03-01T00:00:00Z,pp. 929-964,The University of Chicago Press,fla,,A population ecology perspective on organization-environment relations is proposed as an alternative to the dominant adaptation perspective. The strength of inertial pressures on organizational structure suggests the application of models that depend on competition and selection in populations of organizations. Several such models as well as issues that arise in attempts to apply them to the organization-environment problem are discussed.
10.2307/2763584,10.2307/2763584,Propaedeutic to Modern Economics. Parts I and II,Isaac Loos,American Journal of Sociology,24,1,1918-07-01T00:00:00Z,pp. 24-60,The University of Chicago Press,fla,,
10.2307/2781416,10.2307/2781416,The Culture of Production: Aesthetic Choices and Constraints in Culinary Work,Gary Alan Fine,American Journal of Sociology,97,5,1992-03-01T00:00:00Z,pp. 1268-1294,The University of Chicago Press,fla,,"The Creation of objects of ""aesthetic value"" is not merely a topic of philosophical speculation, but is a distinctly sociological activity. Each occupation maintains a sense of superior production (an ""occupational aesthetic"") that is not reducible to organizational demands. This perspective extends the production of culture approach that sees art as being like all work, suggesting, in contrast, that all work is like art. An aesthetic component to work is reflected in the desire to produce objects (or perfom tasks) so as to demonstrate the competence of the worker, as exemplified in a case study of work in four restaurant kitchens. The production of quality is not unbounded, as client demands, organizational efficiency, and the organization's resource base have effects. The centrality of an aesthetic orientation depends upon the market niche of one's organization, career stage in the occupation, and the nature of the work task."
10.2307/2769789,10.2307/2769789,Normative Collective Behavior: A Classification of Societal Norms,Jessie Bernard,American Journal of Sociology,47,1,1941-07-01T00:00:00Z,pp. 24-38,The University of Chicago Press,fla,,"To the four factors offered by F. H. Allport as explaining the shape of conformity curves, the present article adds a fifth, namely, the nature of the norm regulating the conformity behavior. Some norms are stated in such a way that overconformity is impossible; other norms, however, are stated in such a way that overconformity is possible. The J-curve is characteristic in situations where overconformity is impossible and where the norms is not too difficult for most persons. In other situations skewed normal curves may be expected. For purposes of measuring conformity behavior, a classification of societal norms based on the susceptibility to measurement of deviations from the norms is presented. Suggestions with respect to measuring techniques are also presented."
10.2307/2765894,10.2307/2765894,Communication,E. W. Burgess,American Journal of Sociology,34,6,1929-05-01T00:00:00Z,pp. 1072-1080,The University of Chicago Press,fla,,"During the year 1928 the newer forms of transportation and communication like the automobile, the motion picture, the aeroplane, and the radio continued to increase in numbers and in use more rapidly than older facilities, such as the railroad, the telegraph, the telephone, and the newspaper. The rapidity of social changes consequent upon the introduction and extension of these agencies has occasioned serious problems of social adjustment arising from the decline of customary neighborhood controls and the enlarged freedom of the individual. At the same time, readjustments are taking place not so much from social prevision but as a natural consequence of the use of these newer instrumentalities of communication. Through the motion picture, the aeroplane, and the radio, the individual is participating imaginatively and actually more and more fully in ""the great society."""
10.1086/589252,10.1086/589252,Gender Differences in Extreme Mathematical Achievement: An International Perspective on Biological and Social Factors,Andrew M. Penner,American Journal of Sociology,114,s1,2008-11-01T00:00:00Z,pp. S138-S170,The University of Chicago Press,fla,,"Genetic and other biological explanations have reemerged in recent scholarship on the underrepresentation of women in mathematics and the sciences. This study engages this debate by using international data—including math achievement scores from the Third International Mathematics and Sciences Study and country‐level data from the World Bank, the United Nations, the International Labour Organization, the World Values Survey, and the International Social Survey Programme—to demonstrate the importance of social factors and to estimate an upper bound for the impact of genetic factors. The author argues that international variation provides a valuable opportunity to present simple and powerful arguments for the continued importance of social factors. In addition, where previous research has, by and large, focused on differences in population means, this work examines gender differences throughout the distribution. The article shows that there is considerable variation in gender differences internationally, a finding not easily explained by strictly biological theories. Modeling the cross‐national variation in gender differences with country‐level predictors reveals that differences among high achievers are related to gender inequality in the labor market and differences in the overall status of men and women."
10.2307/2774358,10.2307/2774358,Social Integration and the Control of Competition,Edward Gross,American Journal of Sociology,67,3,1961-11-01T00:00:00Z,pp. 270-277,The University of Chicago Press,fla,,"Blau's theory of social integration emphasizes the individual's ability to make himself approachable and thereby become integrated into the group. However, since it is to the group's interest to have integrated members, the theory must go further to describe how a group makes certain that its members will be and remain approachable to one another. A group solves these problems through control of admission and through minimal norms. A major norm, controlling competition, is demostrated with data from a business office and a factory, and it is shown how office and factory groups differ structurally in means of controlling competition."
10.1086/512710,10.1086/512710,Emotions and Crime over the Life Course: A Neo-Meadian Perspective on Criminal Continuity and Change,Peggy C. Giordano AND Ryan D. Schroeder AND Stephen A. Cernkovich,American Journal of Sociology,112,6,2007-05-01T00:00:00Z,pp. 1603-1661,The University of Chicago Press,fla,,"A symbolic interactionist perspective on the emotions is presented that highlights their social character, forges links to cognitive processes, and suggests ways in which emotions influence long‐term patterns of criminal involvement. This neo‐Meadian perspective contrasts with theories of desistance that focus on the role of informal social controls and develops the view of an emotional self that flourishes somewhat independent of the major role transitions typically emphasized in sociological studies of the life course. The authors also explore ways in which attention to the emotional realms of experience adds to traditional treatments of the impact of adult transition events (e.g., the “good marriage effect”). Interviews with male and female adolescent offenders and two waves of adult follow‐up data document general patterns of association and support the argument that a social view of emotional processes is critical to a comprehensive understanding of life course patterns of criminal continuity and change."
10.1086/210358,10.1086/210358,Escape from the GDR  1961-1989: Hybrid Exit Repertoires in a Disintegrating Leninist Regime,Carol Mueller,American Journal of Sociology,105,3,1999-11-01T00:00:00Z,pp. 697-735,The University of Chicago Press,fla,,"Leading theorists contend that ""exit"" and its many manifestations do not fit the ""contentious collective action"" model. This article argues, however, that exit is frequently the only collective action available to average people in authoritarian regimes. In such regimes, collective exit may take a variety of forms, hybridized here from the elements of traditional and modern repertoires under varying conditions of opportunity and framing. Descriptions of hybrid exit episodes from the German Democratic Republic, 1961–89, are based on annual reports by Amnesty International, on secondary sources before 1989, and, primarily, on accounts from six international presses for 1989."
10.1086/318963,10.1086/318963,The Emergence of Organizational Forms: A Community Ecology Approach,Martin Ruef,American Journal of Sociology,106,3,2000-11-01T00:00:00Z,pp. 658-714,The University of Chicago Press,fla,,"This article introduces a new ecological approach to the study of form emergence based on the notion of an organizational community—a bounded set of forms with related identities. Applying the approach to 48 organizational forms in the health care sector, this study suggests that the development of novel forms is affected by the positioning of their identities with respect to existing form identities in the community, by the aggregate density and size of organizations matching those existing identities, and by the amount of attention directed at identity attributes by sector participants. Findings show that the process of form emergence is subject to population‐dependent effects akin to those noted previously for organizational entries within established populations. The aggregate density and size of organizations with similar identities increase the probability of form emergence to a point (cross‐form legitimation), but highly saturated regions of the identity space tend to be uninviting to new forms (cross‐form competition)."
10.2307/2772686,10.2307/2772686,Mormonism and the Avoidance of Sectarian Stagnation: A Study of Church  Sect  and Incipient Nationality,Thomas F. O'Dea,American Journal of Sociology,60,3,1954-11-01T00:00:00Z,pp. 285-293,The University of Chicago Press,fla,,"In the development of Mormonism ten factors combined to enable it to escape sectarian stagnation. Instead there emerged a large ecclesiastical organization which is the organized core of the Mormon people, who have envolved a subculture and homeland and for whom religious fellowship is impenetrated by the total bonds of community and family. The study illustrates both the relationship of religious fellowship to incipient nationality and the importance of a unique concatenation of events in social causation."
10.2307/2762310,10.2307/2762310,Simmel's Philosophy of Money,S. P. Altmann,American Journal of Sociology,9,1,1903-07-01T00:00:00Z,pp. 46-68,The University of Chicago Press,fla,,
10.2307/2763784,10.2307/2763784,The Mechanism and Limits of Human Association: The Foundations of a Sociology of Peace,Jacques Novicow AND Sophia Hersch Otis AND Charles A. Ellwood,American Journal of Sociology,23,3,1917-11-01T00:00:00Z,pp. 289-349,The University of Chicago Press,fla,,
10.2307/2771608,10.2307/2771608,Sociological Aspects of Paranoia,Hubert Bonner,American Journal of Sociology,56,3,1950-11-01T00:00:00Z,pp. 255-262,The University of Chicago Press,fla,,"Paranoic disorder can be traced back to or associated with several clearly befined sociological and socialpsychological factors. A family pattern of suppression, cruelty, domination, and criticism is found in a very large number of paranoic cases. Critical life-situations, such as numerous failures, divorce, death in the family, are closely related to the disorder. Marital discord, particularly, is highly associated with this psychosis. Paranoid schizophrenia, with which paranoic disorder is compared, exhibits these characteristics to a significantly smaller extent."
10.1086/668448,10.1086/668448,For a Sociology of Expertise: The Social Origins of the Autism Epidemic,Gil Eyal,American Journal of Sociology,118,4,2013-01-01T00:00:00Z,pp. 863-907,The University of Chicago Press,fla,,"This article endeavors to replace the sociology of professions with the more comprehensive and timely sociology of expertise. It suggests that we need to distinguish between experts and expertise as requiring two distinct modes of analysis that are not reducible to one another. It analyzes expertise as a network linking together agents, devices, concepts, and institutional and spatial arrangements. It also suggests rethinking how abstraction and power were analyzed in the sociology of professions. The utility of this approach is demonstrated by using it to explain the recent precipitous rise in autism diagnoses. This article shows that autism remained a rare disorder until the deinstitutionalization of mental retardation created a new institutional matrix within which a new set of actors—the parents of children with autism in alliance with psychologists and therapists—were able to forge an alternative network of expertise."
10.1086/660741,10.1086/660741,Contingent Symbiosis and Civil Society in an Authoritarian State: Understanding the Survival of China's Grassroots NGOs,Anthony J. Spires,American Journal of Sociology,117,1,2011-07-01T00:00:00Z,pp. 1-45,The University of Chicago Press,fla,,"In the study of civil society, Tocqueville-inspired research has helped illuminate important connections between associations and democracy, while corporatism has provided a robust framework for understanding officially approved civil society organizations in authoritarian regimes. Yet neither approach accounts for the experiences of ostensibly illegal grassroots nongovernmental organizations (NGOs) in an authoritarian state. Drawing on fieldwork in China, I argue that grassroots NGOs can survive in an authoritarian regime when the state is fragmented and when censorship keeps information local. Moreover, grassroots NGOs survive only insofar as they refrain from democratic claims-making and address social needs that might fuel grievances against the state. For its part, the state tolerates such groups as long as particular state agents can claim credit for any good works while avoiding blame for any problems. Grassroots NGOs and an authoritarian state can thus coexist in a “contingent symbiosis” that—far from pointing to an inevitable democratization—allows ostensibly illegal groups to operate openly while relieving the state of some of its social welfare obligations."
10.2307/2772359,10.2307/2772359,The Professionalization of Labor in Detroit,Nelson N. Foote,American Journal of Sociology,58,4,1953-01-01T00:00:00Z,pp. 371-380,The University of Chicago Press,fla,,"The concept of a re-emergent hierarchical society, in which the relations of members are ordered by their status as employees, is insufficient to describe society, as affected by industrial unionism in Detroit. These changes express a comprehensive, continuing movement toward professionalization involving, technologically the transformation of segmental jobs and unique skills into synthetic operations guided by generalized theory and scientific research; in social organization, the legal establishment of arrangements whereby progressively developing careers become available to all; ideologically, the equalitarian motive which had reduced the spread of stratification in the corporation despite functional differentiation of positions."
10.2307/2776503,10.2307/2776503,Contrasting Institutions of Air Force Socialization: Happenstance or Bellwether?,Gary L. Wamsley,American Journal of Sociology,78,2,1972-09-01T00:00:00Z,pp. 399-417,The University of Chicago Press,fla,,"Two institutions of military socialization, Officers Training School (OTS) and Aviation Cadet Pre-Flight Training School (Pre-Flight), are compared. Light is shed on existing studies which fail to use indicators demarcating basic military subculture. The ACPFTS used harsh techniques to inculcate heroic values and eliminate the ""unfit."" The OTS uses low-key techniques to presocialize managerial values. The air force is pleased with OTS. It is now the largest source of accessions. Nevertheless, there is a disturbing lack of proof that it produces men who will retain cool judgment in crisis. At the same time, its seeming success challenges the efficacy of existing ""harsh"" institutions."
10.1086/375201,10.1086/375201,What Is Field Theory?,John Levi Martin,American Journal of Sociology,109,1,2003-07-01T00:00:00Z,pp. 1-49,The University of Chicago Press,fla,,"Field theory is a more or less coherent approach in the social sciences whose essence is the explanation of regularities in individual action by recourse to position vis‐à‐vis others. Position in the field indicates the potential for a force exerted on the person, but a force that impinges “from the inside” as opposed to external compulsion. Motivation is accordingly considered to be the paramount example of social structure in action, as opposed to a residue of chance or freedom. While field theory is often castigated for its necessarily tautological definition, this may be far more of an advantage than a defect. Field theory offers social scientists a combination of analytical insight and attention to the concrete; further, the implicit definition of “explanation” that it brings is one that, unlike conventional sociological definitions, is internally consistent and in accord with everyday usage."
10.2307/2770496,10.2307/2770496,Ethnic Behavior in Industry: Sponsorship and Rejection in a New England Factory,Orvis Collins,American Journal of Sociology,51,4,1946-01-01T00:00:00Z,pp. 293-298,The University of Chicago Press,fla,,"Since in industry the job is the symbol of status, the pattern of sponsorship and rejection is related to the ethnic social stratification of the community. Analysis of behavior in a New England factory reveals an informal ethnic system of job occupancy and of expectation in promotion. When management promotores in accordance with this system, its selections are accepted by labor, but when promotions not in accordance with the established pattern are proposed, labor adopts informal and effective action to reject them."
10.2307/2776461,10.2307/2776461,The Persistence of Regionalism in the British Isles  1885-1966,Michael Hechter,American Journal of Sociology,79,2,1973-09-01T00:00:00Z,pp. 319-342,The University of Chicago Press,fla,,"This article discusses the course of regionalism in the British Isles from 1885 to 1966. Two types of regionalism are distinguished: peripheral sectionalism, based on the salience of a distinctive cultural indentity in a given territory, the periphery; and functional sectionalism, based on the specific social structural composition of a given territory. According to a widely held diffusion model, peripheral sectionalism should decrease following industrialization as regions become integrated into the national society, while functional sectionalism should increase as regions become more economically specialized. Hence, regional political differences are likely to exist both before and after industrialization. An alternate, internal colonial model suggests that peripheral sectionalism is likely to persist despite the effects of industrialization. The adequacy of these models can only be evaluated if these two types of regionalism are empirically differentiated. In this article an indirect method, not employing measures of cultural variables, is presented to distinguish between peripheral and functional sectionalism. Using this method, it is determined that peripheral sectionalism has not decreased following industrialization in the Celtic regions of the diffusion model. It is suggested that this theory is inadequate in its failure to consider the political utility of culture maintenance to groups in peripheral regions."
10.2307/2769183,10.2307/2769183,A Contribution to the Study of Actuarial and Individual Methods of Prediction,Theodore R. Sarbin,American Journal of Sociology,48,5,1943-03-01T00:00:00Z,pp. 593-602,The University of Chicago Press,fla,,"Are predictions of conduct more accurate when made by case-study methods than by actuarial methods? This study is an experimental rather than a polemical attempt to determine the relative accuary of the two modes of prediction. A restricted form of behavior-academic success-was predicted from clinical (case-study) material and from a previously derived regression equation. The correlation coefficients demonstrate that the case-study method which presumably accounts for an innumerable asortment of variables is no more accurate than a simple statistical method which accounts for only two variables. Analysis of the predictions suggests that the case-study method takes behavior segments with known predictive weights and applies other weights which are less efficient. Case-study predictions-at least on the grounds of efficiency-should not be substituted for actuarial predictions. As a complement to the actuarial predictions, the clinical predictions add nothing. The posibility of generelizing to the prediction of other kinds of critera is discussed."
10.1086/231348,10.1086/231348,The Modernization of Fatherhood: A Social and Political History by Ralph LaRossa,E. Anthony Rotundo,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1158-1160,The University of Chicago Press,fla,,
10.2307/2762807,10.2307/2762807,Sociological Construction Lines. IV,Edward C. Hayes,American Journal of Sociology,11,5,1906-03-01T00:00:00Z,pp. 623-645,The University of Chicago Press,fla,,
10.1086/231351,10.1086/231351,Can Class Analysis Be Salvaged?,David B. Grusky AND Jesper B. Sørensen,American Journal of Sociology,103,5,1998-03-01T00:00:00Z,pp. 1187-1234,The University of Chicago Press,fla,,"The ongoing retreat from class analysis can be attributed to the declining appeal of aggregate representations of class coupled with the virtual absence of any disaggregate alternatives. When local solidarities are ignored, the weakness of conventional aggregate models is easily misinterpreted as evidence of generic destructuration, and standard postmodernist formulations are accordingly difficult to resist. Although local structuration is often regarded as sociologically trivial, the available evidence suggests that such class analytic processes as closure, exploitation, and collective action emerge more clearly at the level of disaggregate occupations than conventional aggregate classes."
10.2307/2768369,10.2307/2768369,The Influence of Moving Pictures on Students in India,Paul Frederick Cressey,American Journal of Sociology,41,3,1935-11-01T00:00:00Z,pp. 341-350,The University of Chicago Press,fla,,"A questionnaire study of 233 Indian college students shows their chief interests in the movies to be recreational and educational. Foreign pictures have given them a better understanding of Europe and America, but have had only a superficial influence on their general attitudes and behavior. Women students are somewhat less influenced than men even when attending movies frequently. The type of pictures in which the students are interested and the extent of movie influence are directly related to the frequency with which they attend movies. Cultural differences and a sense of social distance tend to limit the general influence of foreign pictures."
10.2307/2781862,10.2307/2781862,Critical Theory and the Pragmatist Challenge,Dmitri N. Shalin,American Journal of Sociology,98,2,1992-09-01T00:00:00Z,pp. 237-279,The University of Chicago Press,fla,,"Habermas's theory breaks with the Continental tradition that has denigrated pragmatism as an Aglo-Saxon philosophy subservient to technocratic capitalism. While Habermas deftly uses pragmatist insights into communicative rationality and democratic ethos, he shows little sensitivity to other facets of pragmatism. This article argues that incorporating the pragmatist perspective on experience and indeterminacy brings a corrective to the emancipatory agenda championed by critical theorists. The pragmatist alternative to the theory of communicative action is presented, with the discussion centering around the following themes: disembodied reason versus embodied reasonableness, determinate being versus indeterminate reality, discursive truth versus pragmatic certainty, rational consensus versus reasonable dissent, transcendental democracy versus democratic transcendence, and rational society versus sane community."
10.2307/2767613,10.2307/2767613,Approaches to the Study of Rural Government,Lane W. Lancaster,American Journal of Sociology,39,3,1933-11-01T00:00:00Z,pp. 342-354,The University of Chicago Press,fla,,"The study of rural local government has traditionally been from the legalistic point of view. Since the government of county, township, and village exists primarily for farmers, a better approach would seem to be examine the economic status and the psychological equipment of the rural population. The problem of rural government will grow in importance since it will involve fitting rural society into a pattern created by urban and industrial forces. Rural government is at present badly adjusted to its tasks. The general property tax has broken down, population is declining while costs remain stationary, tax delinquency is a permanent problem, and a policy for the wise use of land is yet to be formulated. Probable developments in the future are: (I) increasing state control of local functions; (2) the adoption of scientific administration; (3) the widening of the areas of administration in rural sections. Rural attitudes at present do not favor the suggested changes in the direction of permanence, professionalim, and hierarchical organization in governmental services or the adoption of the generally accepted standards of sound administration. An examination of such factors would seem to be more promising than the traditional lines of attack."
