id,doi,title,author,journaltitle,volume,issue,pubdate,pagerange,publisher,type,reviewed-work,abstract
10.2307/2779590,10.2307/2779590,Toward an Integrated Theory of White-Collar Crime,James William Coleman,American Journal of Sociology,93,2,1987-09-01T00:00:00Z,pp. 406-439,The University of Chicago Press,fla,,"This paper attempts to integrate etiological research on white-collar crime under the hypothesis that criminal behavior results from the confluence of appropriate motivation and opportunity. The starting point is the interactionist theory of motivation basic to most of the social psychological research on white-collar crime. Interactionist theory helps us understand white-collar crime in terms of the offenders' symbolic construction of their social worlds but ultimately fails to explain its causes. It is argued that the origins of symbolic motivational patterns are to be found in the social structure of industrial capitalism and the ""culture of competition"" to which it gives rise. But no theory of motivation, however sophisticated, is sufficient to explaint the causes of white-collar crime, and the paper therefore concludes with an analysis of the patterns of opportunities presented to social actors in different structural positions in advanced capitalist nations."
10.2307/2773351,10.2307/2773351,Interviewing Frenchmen,Daniel Lerner,American Journal of Sociology,62,2,1956-09-01T00:00:00Z,pp. 187-194,The University of Chicago Press,fla,,"Interviewing Frenchmen poses for the American researcher special psychocultural problems. The pervasive skepticism in their ""national character"" is exhibited is exhibited in a highly defensive personal style. Many reject role-playing questions to avoid exposing the secrets of the self to stragers. Their national traits have been institutinalized by a variety of distance-maintaining mechanisms, such as conventions of courtesy which ritualize interpersonal relationships and enable persons to keep at a distance without being rude. Ritual in their common perspectives and practices complicates the problem of initial contact in interviewing. But, thereafter, it tends to become a free-flowing conversation, and the interviewer figures as a participant personality rather than as a response-recording machine."
10.2307/2774807,10.2307/2774807,Clergyman as Counselor,Elaine Cumming AND Charles Harrington,American Journal of Sociology,69,3,1963-11-01T00:00:00Z,pp. 234-243,The University of Chicago Press,fla,,"The cleryman's role as counselor is examined with reference to its articulation with the whole deviance-controlling system. His activities appear to vary with the characteristics of his congregation and his own educational level. It is proposed that the effect is produced by certain strains, some of which inhibit the development of a system of divided labor between clergymen and other deviance-controlling agents, particularly social workers."
10.2307/2764185,10.2307/2764185,Culture  Genuine and Spurious,E. Sapir,American Journal of Sociology,29,4,1924-01-01T00:00:00Z,pp. 401-429,The University of Chicago Press,fla,,"Varying definitions of culture. The ethnologist's or culture-historian's use of the term. Individual culture as a traditional ideal. The general spirit of the ""genius"" of a national civilization; France and Rusia as examples. Genuine culture, as here defined, possible on all levels of civilization; culture may be but a spurious thing in the most sophisticated or progressive of societies. Efficiency no measure of culture. Maladjustments between cultural values and new economic conditions. Immediate ends and remoter ends of human activity. Tendency toward a gradual shift of emphasis, the immediate ends coming to be felt as means toward the remoter ends, which originally resulted from the play of surplus energy. Necessity of the psychological shift owing to modern man's inability to arrive at individual mastery within the sphere of direct ends. The relation of the individual to the culture of the group. A rich cultural heritage needed to enable the individual to find himself. The relativity of cultural values. The cultural utilization of the past. The self, finding itself in its cultural environment, must be granted a primary reality. The significance of art for culture. The danger of spreading a culture over a large territory. The independence of economic-political and cultural bounds. The intensive development of culture within a restricted area no bar to internationalism. The unsatisfactory condition of contemporary America from the point of view of a genuine culture."
10.2307/2781238,10.2307/2781238,Crime as Strategy: Testing an Evolutionary Ecological Theory of Expropriative Crime,Bryan J. Vila AND Lawrence E. Cohen,American Journal of Sociology,98,4,1993-01-01T00:00:00Z,pp. 873-912,The University of Chicago Press,fla,,"This article presents a refined specification of Cohen and Machalek's general evolutionary ecological theory of expropriative crime and results of tests employing two complementary approaches: (1) the development of a game-theoretic model that mathematically tests the logical adequacy of the theory's fundamental assumptions and (2) the conduct of computer simulation experiments to analyze the model's behavior and test its consistency with novel hypotheses suggested by the theory. Mathematical analysis indicates that the assumptions are logically consistent. Experiments generally confirm the theory's hypotheses, but indicate that several modifications are necessary. Additional theoretical insights obtained from the simulation experiments are also discussed."
10.2307/2774279,10.2307/2774279,The Three-Generations Hypothesis,Bernard Lazerwitz AND Louis Rowitz,American Journal of Sociology,69,5,1964-03-01T00:00:00Z,pp. 529-538,The University of Chicago Press,fla,,"Herberg maintains that the children of immigrants weakened their religious ties while the grandchildren of immigrants exhibit greater religious participation. Lenski, in Detroit, however, found increasing church attendance associated with increasing Americanization for Protestants and Catholics. National sample survey data on Protestants and Catholics support Lenski's Detroit findings. However, when Protestants and Catholics are subdivided by sex and the children-of-immigrants category is confined to people both of whose parents were foreign-born, it is found that (1) Protestants of both sexes show an increasing frequency of church attendance with more generations in the United States; (2) among Catholic men who are children of immigrants church attendance drops; (3) Catholic women show no meaningful changes in church attendance for the various generations. It is thought that these Protestant-Catholic differences stem from the secular orientation of Protestant immigrants."
10.1086/588742,10.1086/588742,Homeward Bound? Interest  Identity  and Investor Behavior in a Third World Export Platform,Andrew Schrank,American Journal of Sociology,114,1,2008-07-01T00:00:00Z,pp. 1-34,The University of Chicago Press,fla,,"Are indigenous investors in Third World export platforms more stable than their allegedly “footloose” foreign rivals? While mainstream economists hold that investor behavior is independent of investor identity and therefore call for the parallel treatment of domestic and foreign firms, their critics hold that indigenous investors are more dedicated than their foreign counterparts and therefore call for industrial policies designed to cultivate and defend native entrepreneurs. Who is correct? The author uses a unique combination of qualitative and quantitative data to document and account for the relative stability and dynamism of indigenous investors in the Dominican Republic’s largest export processing zone and thereby brings economic sociology back from the margins of development theory—and development theory back into the heartland of sociology."
10.1086/231113,10.1086/231113,Tasting Food  Tasting Culture: Excursions into Eating  Culture  and the Past by Sidney W. Mintz,Gary Alan Fine,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1487-1489,The University of Chicago Press,fla,,
10.1086/210312,10.1086/210312,Moral Panic: Changing Concepts of the Child Molester in Modern America by Philip Jenkins,Anthony Oberschall,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 315-317,The University of Chicago Press,fla,,
10.2307/2777009,10.2307/2777009,Social Structure from Multiple Networks. II. Role Structures,Scott A. Boorman AND Harrison C. White,American Journal of Sociology,81,6,1976-05-01T00:00:00Z,pp. 1384-1446,The University of Chicago Press,fla,,"Role structures in small populations are given operational meaning as algebras generated from the sociometric blockmodels of Part I by Boolean multiplication (matrix multiplication employing binary arithmetic). Many different sociometric structures can yield the same algebraic multiplication table, which captures a different level of social structure. Elements of the algebras are interpreted concretely as compound roles, and interlock among these roles is studied through investigation of their algebraic properties (equations and inclusions). Similarities and differences among algebras from six case studies are explored by means of homomorphisms as well as by multidimensional scaling on a derivative numerical distance measure. Results for particular populations, including reliability and stability tests, are summarized through simple target tables reporting aggregations of more complicated role structures."
10.1086/344411,10.1086/344411,Eastern Europe as a Laboratory for Economic Knowledge: The Transnational Roots of Neoliberalism,Johanna Bockman AND Gil Eyal,American Journal of Sociology,108,2,2002-09-01T00:00:00Z,pp. 310-352,The University of Chicago Press,fla,,"Using Latour's concepts of “actor‐network�” and “translation,” the authors show that neoliberalism's success in Eastern Europe is best analyzed not as an institutional form diffused along the nodes of a network, but as itself an actor‐network based on a particular �translation strategy� that construes socialism as a laboratory of economic knowledge. They argue that socialism was made into a laboratory of economic knowledge during the socialist calculation debate of the 1920s and 1930s. An extensive debate during the Cold War is also documented and shows that a transnational network continued to be organized around attempts to connect the results obtained in the socialist laboratory with debates and struggles in Western economics. Finally, the drafting of transition blueprints in postcommunist Eastern Europe after 1989, with the participation of American economists, is shown to be a continuation of this transnational network."
10.1086/210307,10.1086/210307,Citizenship and Civil Society: A Framework of Rights and Obligations in Liberal  Traditional  and Social Democratic Regimes by Thomas Janoski,J. M. Barbalet,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 306-307,The University of Chicago Press,fla,,
10.1086/210305,10.1086/210305,Worker's Paradox: The Republican Origins of New Deal Labor Policy  1886-1935 by Ruth O'Brien,Dan Clawson,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 302-303,The University of Chicago Press,fla,,
10.2307/2778499,10.2307/2778499,Darwinism and the Behavioral Theory of Sociocultural Evolution: An Analysis,John Langton,American Journal of Sociology,85,2,1979-09-01T00:00:00Z,pp. 288-309,The University of Chicago Press,fla,,"This paper challenges the widely held view that the social sciences are theoretically impoverished disciplines which have failed to develop anything comparable to the paradigms used in the natural sciences. More precisely, the aim is to demonstrate that the synthesis of an abstract, Darwinian model of systematic adaptation and the bahavioral principles of social learning produces a theory of sociocultural evolution having the logical structure and explanatory power of the theory of natural selection presented in On the Origin of Species."
10.1086/231160,10.1086/231160,The Germanization of Early Medieval Christianity: A Sociohistorical Approach to Religious Transformation by James C. Russell,Lutz Kaelber,American Journal of Sociology,102,6,1997-05-01T00:00:00Z,pp. 1778-1779,The University of Chicago Press,fla,,
10.1086/231301,10.1086/231301,Sociological Reasoning: Towards a Past-Modern Sociology by Rob Stones,William Outhwaite,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1069-1071,The University of Chicago Press,fla,,
10.1086/231318,10.1086/231318,The Spectacle of History: Speech  Text  and Memory at the Iran-Contra Hearings by Michael Lynch and David Bogen,Jane H. Hill,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1101-1103,The University of Chicago Press,fla,,
10.2307/2776264,10.2307/2776264,Measures of Organizational Structure: A Methodological Note,Johannes Pennings,American Journal of Sociology,79,3,1973-11-01T00:00:00Z,pp. 686-704,The University of Chicago Press,fla,,"The application of multiple instruments for measuring structural characteristics of complex organizations in recommended in order to determine their convergent and discriminant validity. This exploratory study makes a comparison between two different sets of measures, designed to assess the degree of centralization and formalization. One set represents the institutional approach, which relies on documents and informants; the other set relies on the survey approach, which is characterized by the use of questionnaires and interview schedules. The simultaneous application of the two sets of instruments to a small sample of manufacturing organizations uggests a certain amount of convergence, but raises serious doubts about the validity of some of the indicators. The differences in scope of the impirical referent of the indicators appear to be a major source for the lack of convergent validity."
10.2307/2776304,10.2307/2776304,Toward the Sociology of Esoteric Culture,Edward A. Tiryakian,American Journal of Sociology,78,3,1972-11-01T00:00:00Z,pp. 491-512,The University of Chicago Press,fla,,"The point of departure of this paper is an examination of the sociological literature on the recent occult revival in modern societies. This phenomenon, which clashes with the image of secularization, is particularly notable among the youth of the counterculture. To further sociological analysis, a conceptualization of esoteric culture is proposed. It is further argued that esoteric culture has played a significant role in Western cultural change, in such areas as artistic expressions of reality, political ideas, and even scientific thought. Esoteric culture is thus treated as a source of ideational innovations in Western modernization."
10.1086/231325,10.1086/231325,Realignments in the Welfare State: Health Policy in the United States  Britain  and Canada by Mary Ruggie,Terry Boychuk,American Journal of Sociology,103,4,1998-01-01T00:00:00Z,pp. 1115-1116,The University of Chicago Press,fla,,
10.2307/2777054,10.2307/2777054,Afrikaner Calvinism and Economic Action: The Weberian Thesis in South Africa,Randall G. Stokes,American Journal of Sociology,81,1,1975-07-01T00:00:00Z,pp. 62-81,The University of Chicago Press,fla,,"This paper examines the relationship between traditional Afrikaner religion and worldly action. The specific question addressed is why Afrikaner Calvinism, which is theologically identical to European Calvinism of the 18th century, had a highly conservative impact on economic action, in contrast to the European case. The theoretical position put forward is that any analysis of religion's secular impact must be contextual and focus upon what is here termed ""operant religion,"" meaning religious belief as it has been actualized within the actor's phenomenal world. The major substantive portions of the paper are concerned with an explication of the way in which the social and historical context of Afrikaner Calvinism shaped Afrikaner operant religion and, secondly, with resulting consequences for economic action."
10.2307/2769572,10.2307/2769572,Methodological Consequences of the Sociology of Knowledge,C. Wright Mills,American Journal of Sociology,46,3,1940-11-01T00:00:00Z,pp. 316-330,The University of Chicago Press,fla,,"An epistemological haziness has prevented a fruitful grasp of those junctures of actual thinking that are open to social-historical influences. The mooted problem of the logical consequences of sociology of knowledge has not been adequately instituted. One of the implications of the American pragmatism of Peirce, Dewey, and Mead for a sociology of knowledge is a fresch definition and solution of this issue. This article derives and elaborates this implication. Concrete studies, instances, and modus operandi of the methodological consequences of sociological studies of inquiry are cited and analyzed."
10.2307/2774448,10.2307/2774448,Assimilation of Chinese in America: Changes in Orientation and Social Perception,Stanley L. M. Fong,American Journal of Sociology,71,3,1965-11-01T00:00:00Z,pp. 265-273,The University of Chicago Press,fla,,"The assimilation orientation and social perception of 336 Chinese college students were studied. The psychometric findings supported the thesis that as Chinese become progressively removed from their ancestral culture and in greater contact with the dominant American culture, they show a concurrent increase in their assimilation orientation and in their internalization of American perceptual norms. The indexes of progressive removal utilized were generation, citizenship, residence area, and social groups. The Westernized Chinese from British Hong Kong, many of whom were foreign students, constituted a unique group. They were highly internalized, by Western standards, but the least assimilation-oriented."
10.2307/2781289,10.2307/2781289,The State of the Art in Welfare State Research on Social Spending Efforts in Capitalist Democracies Since 1960,Edwin Amenta,American Journal of Sociology,99,3,1993-11-01T00:00:00Z,pp. 750-763,The University of Chicago Press,fla,,
10.2307/2770750,10.2307/2770750,Analysis and Typology of Personality Misinterpretations,Gustav Ichheiser,American Journal of Sociology,55,2,1949-09-01T00:00:00Z,pp. 26-56,The University of Chicago Press,fla,,
10.2307/2764909,10.2307/2764909,Some Contributions to The History of Sociology. Section I. Introduction,Albion W. Small,American Journal of Sociology,28,4,1923-01-01T00:00:00Z,pp. 385-418,The University of Chicago Press,fla,,"Knowledge of work already done is a necessary preliminary to scientific procedure. Through misfortune rather than fault the early American sociologists were able to satisfy this condition only in a meager degree. Consciousness of the lack of social science in general is a late achievement. Sociological consciousness is a specialized phase of the more general apprehension. The outline, to which the first section is an introduction, sketches certain methological developments, in the older divisions of social science, which proved to be antecedents of sociology. In brief, attempts to interpret human experience have advanced from mysticism to criticism, and to differentiated and specialized criticism. The exhibit which is to follow indicates certain gradations in this progress which emerged in sociology. Waymarks of the evolution of sociology are selected chiefly from German methodologists, because their influence upon the generation of American scholars who won academic recognition for the subject is more evident and cumulative than other sequences."
10.1086/210281,10.1086/210281,Mediating Social Science by Natalie Fenton  Alan Bryman  and David Deacon  with Peter Birmingham,Wendy A. Wiedenhoft,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 255-256,The University of Chicago Press,fla,,
10.2307/2778148,10.2307/2778148,Change of Heart: A Test of Some Widely Held Theories About Religious Conversion,Max Heirich,American Journal of Sociology,83,3,1977-11-01T00:00:00Z,pp. 653-680,The University of Chicago Press,fla,,"Classical social science descriptions of religious conversion focus on psychological stress, previous socialization, and various forms of direct social influence. This paper uses data about converts to Catholic Pentecostalism and a control sample to question the conventional wisdom. It shows how data can be organized to support classical claims, the systematically watches evidence fall away when the argument is organized more carefully. The paper closes with a theoretical critique of conventional arguments and suggestions for an alternative set of questions. These probe the circumstance and procedures by which a sense of ultimate grounding is affirmed or changed, at both an individual and a social level."
10.1086/210302,10.1086/210302,Women in the Holocaust  edited by Dalia Ofer and Lenore J. Weitzman,Joan B. Wolf,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 296-298,The University of Chicago Press,fla,,
10.1086/210272,10.1086/210272,The Struggle for Water: Politics  Rationality  and Identity in the American Southwest by Wendy Nelson Espeland,Frank Dobbin,American Journal of Sociology,105,1,1999-07-01T00:00:00Z,pp. 237-238,The University of Chicago Press,fla,,
10.2307/2776679,10.2307/2776679,Family Status  Socialization  and Student Politics: A Multivariate Analysis,Richard G. Braungart,American Journal of Sociology,77,1,1971-07-01T00:00:00Z,pp. 108-130,The University of Chicago Press,fla,,"Instead of bivariate analyses which have been employed in the past to explain the origins of student politics, a multivariate model appears better suited to test the theoretical assumptions available for verification. A sample of 1,246 college students representing both flanks of the campus ideological spectrum has been surveyed from ten universities and from two national conventions. Gamma and path-analysis techniques were used to test the relationship among selected aspects of family status, socialization, and student politics. While both techniques detected family politics to be the strongest predictor of student politics, with offspring closely following the political views of their parents, path analysis revealed that: between 20 and 40 percent of the total variance in the direction of student politics could be explained by the variables in our model; ethnicity was deleted from the model due to its high interrelationship with family politics and parents' religion; both social class and family politics directly affected student politics but had no effect on socialization; and religion alone was able to explain direction of student politics directly and sequentially through family political argumentation."
10.2307/2773863,10.2307/2773863,Social-Psychological Theory for Selecting and Guiding College Students,Joshua A. Fishman,American Journal of Sociology,66,5,1961-03-01T00:00:00Z,pp. 472-484,The University of Chicago Press,fla,,"Since intellective criteria are likely to remain dominant in the selective admission and guidance procedures of American colleges, it will become increasingly important to develop sound theoretical rationales if non-intellective predictors are to prove functionally valuable. A multivariate theoretical framework for non-intellective predictors is suggested, based on an analysis of how the applicant may change during the school-to-college years as well as of how the college as an institution may itself be different from the high school."
10.2307/2781416,10.2307/2781416,The Culture of Production: Aesthetic Choices and Constraints in Culinary Work,Gary Alan Fine,American Journal of Sociology,97,5,1992-03-01T00:00:00Z,pp. 1268-1294,The University of Chicago Press,fla,,"The Creation of objects of ""aesthetic value"" is not merely a topic of philosophical speculation, but is a distinctly sociological activity. Each occupation maintains a sense of superior production (an ""occupational aesthetic"") that is not reducible to organizational demands. This perspective extends the production of culture approach that sees art as being like all work, suggesting, in contrast, that all work is like art. An aesthetic component to work is reflected in the desire to produce objects (or perfom tasks) so as to demonstrate the competence of the worker, as exemplified in a case study of work in four restaurant kitchens. The production of quality is not unbounded, as client demands, organizational efficiency, and the organization's resource base have effects. The centrality of an aesthetic orientation depends upon the market niche of one's organization, career stage in the occupation, and the nature of the work task."
10.1086/590649,10.1086/590649,Partisans without Constraint: Political Polarization and Trends in American Public Opinion,Delia Baldassarri AND Andrew Gelman,American Journal of Sociology,114,2,2008-09-01T00:00:00Z,pp. 408-446,The University of Chicago Press,fla,,"Public opinion polarization is here conceived as a process of alignment along multiple lines of potential disagreement and measured as growing constraint in individuals' preferences. Using NES data from 1972 to 2004, the authors model trends in issue partisanship—the correlation of issue attitudes with party identification—and issue alignment—the correlation between pairs of issues—and find a substantive increase in issue partisanship, but little evidence of issue alignment. The findings suggest that opinion changes correspond more to a resorting of party labels among voters than to greater constraint on issue attitudes: since parties are more polarized, they are now better at sorting individuals along ideological lines. Levels of constraint vary across population subgroups: strong partisans and wealthier and politically sophisticated voters have grown more coherent in their beliefs. The authors discuss the consequences of partisan realignment and group sorting on the political process and potential deviations from the classic pluralistic account of American politics."
10.2307/2764187,10.2307/2764187,Some Contributions to the History of Sociology. Section XI. The Attempt to Reconstruct Classical Economic Theory on the Basis of Comparative Economic History  1850,Albion W. Small,American Journal of Sociology,29,4,1924-01-01T00:00:00Z,pp. 443-454,The University of Chicago Press,fla,,"A digest of Roscher's own account of the animus of the movement to make the historial approach decisive in economic theory. After the initiators of the movement had done their best to commend it, there remained much obscurity about their program. The table of contents of Roscher's chief theoretical work is reproduced as the most direct evidence of how he would put his principles into practice. Effect of these proposals upon the traditional economists."
10.2307/2778819,10.2307/2778819,Community Power and Population Increase: An Empirical Test of the Growth Machine Model,Larry Lyon AND Lawrence G. Felice AND M. Ray Perryman AND E. Stephen Parker,American Journal of Sociology,86,6,1981-05-01T00:00:00Z,pp. 1387-1400,The University of Chicago Press,fla,,"Attempts to relate community power to policy outputs have been criticized for lacking theoretical relevance and statistical significance. To overcome these criticisms, this research employs a power-policy model based on a political economy framework which utilizes Molotch's conpetion of the community as a growth machine. Analysis of the Permanent Community Sample provides strong power-policy relationships that support the major tenets of the growth machine explanation: As members of the business elite gain power, they can successfully promote population growth that provides them with greater profits through higher property values. The most widely cited common good for growth, lower unemployment, does not accrue. This supports the relevance of a political economy approach to community phenomena and suggests different directions for community power research."
10.2307/2770233,10.2307/2770233,The Educational Process as Applied in America,Edwin R. Embree,American Journal of Sociology,48,6,1943-05-01T00:00:00Z,pp. 759-764,The University of Chicago Press,fla,,"Our educational system has been making progress in transmitting the tools of survival in our culture: reading, writing, and technical skills. Its increasing responsibility for the development of personality and intelligent, flexible adaptability to changing social conditions has not been so well met. The emphasis is far too much on rote learning and verbalization rather than on the handling of real situations."
10.2307/2772299,10.2307/2772299,Historical Development of Public Opinion,Hans Speier,American Journal of Sociology,55,4,1950-01-01T00:00:00Z,pp. 376-388,The University of Chicago Press,fla,,"Public opinion, defined for purposes of this historical review as free and public communications from citizen to their government on matters of concern to the nation, is a phenomenon of middle-class civilization. Its attainment of political significance was accompanied and facilitated by certain changes in the economic and convivial institutions of society and by shifts in social stratification. In its early phase public opinion was preoccupied with domestic affairs, but during the French Revolutionary wars and after the Congress of Vienna the utilization of public opinion in international affairs, became generally respectable among statesmen. Effective government by public opinion in the field of foreign affairs today is jeopardized by various specified characteristics of modern democratic civilization."
10.2307/2779843,10.2307/2779843,Split Labor Market and the State: The Effect of Modernization on Jewish Industrial Workers in Tsarist Russia,Yoav Peled AND Gershon Shafir,American Journal of Sociology,92,6,1987-05-01T00:00:00Z,pp. 1435-1460,The University of Chicago Press,fla,,"The displacement of higher-priced Jewish industrial workers in the Pale of Jewish Settlement in Tsarist Russia by lower-priced Polish, Lithuanian, Russian, and other workers durign early industrialization is examined in light of Edna Bonacich's split labor-market theory. Studies of split labor market have so far analyzed the opposite phenomenon: the exclusion of lower-priced workers (of a distinct ethnic background) or their transformation into a subordinate caste. This examination concurs with Bonacich's argument that a major form of ethnic conflict is generated in the labor market but demonstrates the necessity of specifying the historical period of capitalist development in which the victory of higher-priced workers, through the formation of a split labor market, is made possible. Such success is dependent on their degree of influence on the state, which, in turn, depends on their location in the productive process and on their level of economic and political organization."
10.2307/2779084,10.2307/2779084,"The Fallacy of the Latest Word: The Case of ""Pietism and Science""",Robert K. Merton,American Journal of Sociology,89,5,1984-03-01T00:00:00Z,pp. 1091-1121,The University of Chicago Press,fla,,"The resiliency exhibited by some theories or derived hypotheses, despite their periodically ""conclusive"" refutation, is examined by taking the generic hypothesis on the connection between ascetic Protestantism and the emergence of modern science as a case in point. Refutations proposed in the Becker critique of the specific instance of Pietism and science strengthen rather than weaken the grounds for deepened interest in exploring both the generic and specific hypothesese insofar as the critique exhibits the fallacy of the latest word. That fallacy rests on three common but untenable tacit assumptions: (1) that latest word correctly formulates the essentials of the preceding word while being immune to the failures of observation and inference imputed to what went before, (2) that each succeeding work improves on its knowledge base, and (3) that theoretically derived hypotheses are to be abandoned as soon as they seem to be empirically falsified. An Appendix examines evidence on the sociohistorical particulars of the case."
10.2307/2780776,10.2307/2780776,Survey-Based Experiments on White Racial Attitudes Toward Residential Integration,Howard Schuman AND Lawrence Bobo,American Journal of Sociology,94,2,1988-09-01T00:00:00Z,pp. 273-299,The University of Chicago Press,fla,,"Using residential integration as the main focus and experiments within national sample surveys as the primary method, this paper examines several theoretical explanations that have been offered for white opposition to government enforcement of black rights to open housing. Each of the following explanations receives some support: resistance to government coercion generally and especially to coercion from the federal government, concern over social class differences between blacks and whites, concern over the consequences of open-housing laws, and general antiblack prejudice. The weighting of and relations among these various factors is still to be determined, but it appears clear that no single, simple explanation will suffice. The paper also illustrates the value of combining experimentation with traditional survey design in substantive investigations."
10.1086/231112,10.1086/231112,Am I Thin Enough Yet? The Cult of Thinness and the Commercialization of Identity by Sharlene Hesse-Biber,Karen Honeycutt,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1485-1487,The University of Chicago Press,fla,,
10.1086/428914,10.1086/428914,Toward Some Fundamentals of Fundamental Causality: Socioeconomic Status and Health in the Routine Clinic Visit for Diabetes,Karen Lutfey AND Jeremy Freese,American Journal of Sociology,110,5,2005-03-01T00:00:00Z,pp. 1326-1372,The University of Chicago Press,fla,,"The concept of “fundamental causality” has gained increasing attention as a way of understanding the relationship between socioeconomic status (SES) and health outcomes. Using enthnographic data from a comparative study of two diabetes clinics, the authors further develop the fundamental cause concept in three ways. First, they provide an exposition of the constituent claims implied by an assertion of fundamental causality. Second, they show how ethnographic data can be used to explicate such claims by showing some of the mechanisms that might operate to preserve the fundamental relationship in diabetes treatment regimens. Finally, they offer elaborations and refinements of the fundamental cause concept."
10.1086/341907,10.1086/341907,Constructing Polities and Markets: An Institutionalist Account of European Integration,Neil Fligstein AND Alec Stone Sweet,American Journal of Sociology,107,5,2002-03-01T00:00:00Z,pp. 1206-1243,The University of Chicago Press,fla,,"As institutions and governance structures develop in modern markets, they tend to “feed back” onto economic activity. Through such feedback loops, market and political arenas can develop symbiotically into relatively coherent “fields” that gradually embed actors’ orientations and activities. Using these insights, this article develops and tests a theory of European integration focusing on the case of the European Community, the first pillar of the European Union. Traders, organized interests, courts, and the EC’s policy‐making organs, over time, have produced a self‐sustaining causal system that has driven the construction of the European market and polity. The generality of this explanation to a sociology of markets and polity‐building projects is discussed in the conclusion."
10.2307/2775594,10.2307/2775594,Professional Standing and the Reception of Scientific Discoveries,Stephen Cole,American Journal of Sociology,76,2,1970-09-01T00:00:00Z,pp. 286-306,The University of Chicago Press,fla,,"The Matthew Effect occurs when scientists receive differential recognition for a particular scientific contribution depending on their location in the stratification system. Merton originally introduced the concept to explain the allocation of credit among authors of multiple discoveries or collaborators. In this paper the concept is generalized to apply to all scientific work. If the Matthew Effect were to operate, the reception of papers of equal quality should be influenced by the location of their authors in the stratification system. To test this gypothesis, data are drawn from several studies of similar design. In each study we control for the number of citations paper received at time 2. This enables us to look at groups of papers that were judged to be roughly equal in quality at time 2. We then see whether there were any differences in the reception of these papers at time 1 depending upon various aspects of the author's location in the stratification system. All the data indicate that assessed quality of papers at time 2 is a more important determinant of paper's initial reception than any of the stratification variables. However, the speed of diffusion of papers of equal quality is influenced by the reputation of the author based on past work that is being heavily utilized at the time of a new discovery. The Matthew Effect also operates for those scientists located at prestigious points of the social system of science. All other stratification variables, including eminence as measured by receipt of awards, did not influence the speed of diffusion. Data are presented that indicate that top papers written by high-ranking scientists are no more likely to be widely diffused early than are top papers by low-ranking scientists. However, lesser quality papers by high-ranking scientists receive greater attention than papers of equal quality by low-ranking scientists. The Matthew Effect also serves to focus attention on the work of little-known men who collaborate with scientists of high repute and to increase retroactively the visibility of the early work of scientists who to on the greater fame. A discussion is included of the relevance of these data for the study of resistance to scientific discoveries."
10.2307/2765831,10.2307/2765831,Hotel Life and Personality,Norman S. Hayner,American Journal of Sociology,33,5,1928-03-01T00:00:00Z,pp. 784-795,The University of Chicago Press,fla,,"Statistics of hotels and the hotel population.-Due largely to a lack of agreement as to the meaning of the term ""hotel,"" the various sources for statistics of hotels in the United States are inadequate and contradictory. A study based on hotel directories-a type of source obviously incomplete in its enumeration of hotels-indicates a larger relative number of hotel rooms in leading cities of the Pacific Coast than in the other large cities of the country. Since no definite statistical information is available for the hotel population in general, a special study was made of hotel dwellers in Seattle. This study gave the percentage of occupancy, the weekly and seasonal enables, and the sex and age composition of the population in 437 hotels. There were two and one-half times as many couples without children as couples with children. Characteristics of hotel life.-In the large metropolitan hotel the guest is only a number and is characteristically detached from the place in which he sleeps. In some cases this anonymity and impersonality encourages a restless, lonesome, unhappy state of mind. In other cases it enables an escape from the restraints of more intimate groups, such as the small town or the ghetto. Personality patterns in the hotel environment.-Although a certain formal etiquette-a kind ofmechanical correctness-tends to develop in the better class hotels, the ""mores,""that part of our tradition that is thought to involve the general welfare, tend to break down in the hotel environment. Among the heavy offenders for stealing hotel property are listed ""men and women who in their own communities command respect, but who, on going to a hotel, take a 'moral holiday.'"" The individual who lives continually in hotels tends to become either blase or urbane. The hotel child, for example, is usually overstimulated. The tendency, however, seems to be toward the development of immunity to the influences of the hotel environment, and this accommodation is best described as sophistication or urbanity. Thus the individual may gradually accustom himself to ""living in public, eating in public, and all but sleeping in public."""
10.1086/231102,10.1086/231102,New Ethnicities and Urban Culture: Racisms and Multiculture in Young Lives by Les Back,Li Zong,American Journal of Sociology,102,5,1997-03-01T00:00:00Z,pp. 1466-1469,The University of Chicago Press,fla,,
